Id,Juego,Carton,Serie,Progresivo,Hora,Fecha,Usuario,ValorCarton,ValorProgresivo,Contados,Pistola,Gratis,Recuperado,Cliente,ClientePersonal
346516,1176,12100,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346517,1176,12099,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346518,1176,12151,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346519,1176,12178,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346520,1176,12022,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346521,1176,12355,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346522,1176,12313,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346523,1176,12312,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346524,1176,10180,x,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346525,1176,10306,x,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346526,1176,12927,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346527,1176,12836,X,0,01:16,27/03/2024,06,0,0,0,131,0,0,,
346528,1176,10399,x,0,01:16,27/03/2024,18,0,0,0,121,0,0,,
346529,1176,10194,x,0,01:16,27/03/2024,18,0,0,0,121,0,0,,
346530,1176,10189,x,0,01:16,27/03/2024,18,0,0,0,121,0,0,,
346531,1176,11674,x,0,01:16,27/03/2024,18,0,0,0,121,0,0,,
346532,1176,11211,x,0,01:17,27/03/2024,18,0,0,0,121,0,0,,
346533,1177,11211,x,0,01:40,27/03/2024,18,0,0,0,121,0,0,,
346534,1177,11074,x,0,01:40,27/03/2024,18,0,0,0,121,0,0,,
346535,1177,11180,x,0,01:40,27/03/2024,18,0,0,0,121,0,0,,
346536,1177,13187,X,0,01:40,27/03/2024,18,0,0,0,121,0,0,,
346537,1177,13193,X,0,01:40,27/03/2024,18,0,0,0,121,0,0,,
346538,1177,10530,x,0,01:41,27/03/2024,18,0,0,0,121,0,0,,
346539,1177,13027,X,0,01:41,27/03/2024,18,0,0,0,121,0,0,,
346540,1177,13033,X,0,01:41,27/03/2024,18,0,0,0,121,0,0,,
346541,1177,12959,X,0,01:41,27/03/2024,18,0,0,0,121,0,0,,
346542,1177,12133,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346543,1177,12874,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346544,1177,12418,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346545,1177,13125,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346546,1177,12661,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346547,1177,12904,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346548,1177,12905,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346549,1177,12974,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346550,1177,10364,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346551,1177,11823,x,0,01:42,27/03/2024,33,0,0,0,125,0,0,,
346552,1177,12396,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346553,1177,12075,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346554,1177,11204,x,0,01:42,27/03/2024,33,0,0,0,125,0,0,,
346555,1177,12038,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346556,1177,12029,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346557,1177,12153,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346558,1177,12026,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346559,1177,12268,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346560,1177,11389,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346561,1177,12840,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346562,1177,12190,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346563,1177,13038,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346564,1177,12942,X,0,01:42,27/03/2024,06,0,0,0,131,0,0,,
346565,1177,10903,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346566,1177,11562,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346567,1177,11695,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346568,1177,11045,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346569,1177,11984,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346570,1177,12990,X,0,01:42,27/03/2024,33,0,0,0,125,0,0,,
346571,1177,10368,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346572,1177,12801,X,0,01:42,27/03/2024,33,0,0,0,125,0,0,,
346573,1177,11287,x,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346574,1177,12554,X,0,01:42,27/03/2024,18,0,0,0,121,0,0,,
346575,1177,10984,x,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346576,1177,11403,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346577,1177,10833,x,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346578,1177,11291,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346579,1177,10444,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346580,1177,13543,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346581,1177,13639,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346582,1177,12356,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346583,1177,12010,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346584,1177,12262,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346585,1177,12165,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346586,1177,12034,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346587,1177,10235,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346588,1177,12199,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346589,1177,10253,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346590,1177,12691,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346591,1177,10828,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346592,1177,12733,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346593,1177,12861,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346594,1177,12238,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346595,1177,13117,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346596,1177,12096,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346597,1177,12562,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346598,1177,12055,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346599,1177,12778,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346600,1177,12114,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346601,1177,12499,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346602,1177,12667,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346603,1177,11591,x,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346604,1177,10526,x,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346605,1177,10077,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346606,1177,10366,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346607,1177,10818,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346608,1177,10965,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346609,1177,13518,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346610,1177,12934,X,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346611,1177,13183,X,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346612,1177,12822,X,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346613,1177,13041,X,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346614,1177,12997,X,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346615,1177,11775,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346616,1177,12341,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346617,1177,12399,X,0,01:43,27/03/2024,06,0,0,0,131,0,0,,
346618,1177,13676,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346619,1177,11869,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346620,1177,11496,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346621,1177,10957,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346622,1177,10861,x,0,01:43,27/03/2024,33,0,0,0,125,0,0,,
346623,1177,11325,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346624,1177,11829,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346625,1177,12095,X,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346626,1177,10018,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346627,1177,10741,x,0,01:43,27/03/2024,18,0,0,0,121,0,0,,
346628,1177,11441,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346629,1177,11575,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346630,1177,11943,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346631,1177,11537,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346632,1177,10681,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346633,1177,12743,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346634,1177,12660,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346635,1177,12500,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346636,1177,12148,X,0,01:44,27/03/2024,33,0,0,0,125,0,0,,
346637,1177,11933,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346638,1177,12152,X,0,01:44,27/03/2024,33,0,0,0,125,0,0,,
346639,1177,11499,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346640,1177,10498,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346641,1177,12072,X,0,01:44,27/03/2024,33,0,0,0,125,0,0,,
346642,1177,11724,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346643,1177,10042,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346644,1177,12131,X,0,01:44,27/03/2024,33,0,0,0,125,0,0,,
346645,1177,10717,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346646,1177,11752,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346647,1177,11214,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346648,1177,10987,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346649,1177,10224,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346650,1177,10243,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346651,1177,12151,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346652,1177,12178,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346653,1177,12022,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346654,1177,12355,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346655,1177,10849,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346656,1177,11965,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346657,1177,10688,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346658,1177,10297,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346659,1177,12928,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346660,1177,13133,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346661,1177,12259,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346662,1177,12490,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346663,1177,12224,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346664,1177,12553,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346665,1177,12313,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346666,1177,12312,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346667,1177,10180,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346668,1177,10306,x,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346669,1177,12927,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346670,1177,12836,X,0,01:44,27/03/2024,06,0,0,0,131,0,0,,
346671,1177,12786,X,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346672,1177,11336,x,0,01:44,27/03/2024,18,0,0,0,121,0,0,,
346673,1177,11091,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346674,1177,11323,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346675,1177,13176,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346676,1177,12964,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346677,1177,12850,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346678,1177,12862,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346679,1177,13199,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346680,1177,13131,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346681,1177,11929,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346682,1177,10811,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346683,1177,11472,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346684,1177,11734,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346685,1177,10268,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346686,1177,10457,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346687,1177,11317,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346688,1177,10762,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346689,1177,10323,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346690,1177,11359,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346691,1177,11555,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346692,1177,11037,x,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346693,1177,12276,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346694,1177,12277,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346695,1177,12025,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346696,1177,12125,X,0,01:45,27/03/2024,06,0,0,0,131,0,0,,
346697,1177,10548,x,0,01:45,27/03/2024,33,0,0,0,125,0,0,,
346698,1177,12897,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346699,1177,12914,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346700,1177,13006,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346701,1177,12915,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346702,1177,13669,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346703,1177,13584,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346704,1177,12961,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346705,1177,13080,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346706,1177,10407,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346707,1177,10198,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346708,1177,10347,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346709,1177,11781,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346710,1177,10562,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346711,1177,11353,x,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346712,1177,12598,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346713,1177,12944,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346714,1177,13011,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346715,1177,13056,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346716,1177,12402,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346717,1177,12122,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346718,1177,12838,X,0,01:46,27/03/2024,33,0,0,0,125,0,0,,
346719,1177,13061,X,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346720,1177,10636,x,0,01:46,27/03/2024,33,0,0,0,125,0,0,,
346721,1177,12947,X,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346722,1177,11231,x,0,01:46,27/03/2024,33,0,0,0,125,0,0,,
346723,1177,13008,X,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346724,1177,11678,x,0,01:46,27/03/2024,33,0,0,0,125,0,0,,
346725,1177,12943,X,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346726,1177,10399,x,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346727,1177,11674,x,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346728,1177,10189,x,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346729,1177,10767,x,0,01:46,27/03/2024,18,0,0,0,121,0,0,,
346730,1177,12485,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346731,1177,12530,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346732,1177,12766,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346733,1177,12681,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346734,1177,13144,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346735,1177,12827,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346736,1177,12428,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346737,1177,12701,X,0,01:46,27/03/2024,06,0,0,0,131,0,0,,
346738,1177,12940,X,0,01:47,27/03/2024,06,0,0,0,131,0,0,,
346739,1177,13067,X,0,01:47,27/03/2024,06,0,0,0,131,0,0,,
346740,1178,11074,x,0,01:54,27/03/2024,18,0,0,0,121,0,0,,
346741,1178,11180,x,0,01:54,27/03/2024,18,0,0,0,121,0,0,,
346742,1178,13187,X,0,01:54,27/03/2024,18,0,0,0,121,0,0,,
346743,1178,13193,X,0,01:54,27/03/2024,18,0,0,0,121,0,0,,
346744,1178,10364,x,0,01:54,27/03/2024,18,0,0,0,121,0,0,,
346745,1178,12396,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346746,1178,12075,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346747,1178,12038,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346748,1178,12029,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346749,1178,12153,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346750,1178,12026,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346751,1178,12268,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346752,1178,11389,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346753,1178,12190,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346754,1178,12554,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346755,1178,11287,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346756,1178,11562,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346757,1178,10903,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346758,1178,11045,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346759,1178,11695,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346760,1178,11984,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346761,1178,11204,x,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346762,1178,10368,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346763,1178,11823,x,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346764,1178,12572,X,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346765,1178,12760,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346766,1178,10931,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346767,1178,10786,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346768,1178,11325,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346769,1178,11829,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346770,1178,10574,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346771,1178,12198,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346772,1178,12095,X,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346773,1178,10018,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346774,1178,11943,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346775,1178,10828,x,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346776,1178,10253,x,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346777,1178,10235,x,0,01:55,27/03/2024,33,0,0,0,125,0,0,,
346778,1178,11569,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346779,1178,10289,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346780,1178,11179,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346781,1178,11560,x,0,01:55,27/03/2024,18,0,0,0,121,0,0,,
346782,1178,12500,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346783,1178,12707,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346784,1178,10987,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346785,1178,11933,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346786,1178,11752,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346787,1178,10042,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346788,1178,10040,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346789,1178,10949,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346790,1178,10965,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346791,1178,12259,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346792,1178,10818,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346793,1178,12490,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346794,1178,10366,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346795,1178,10077,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346796,1178,12224,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346797,1178,13666,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346798,1178,12553,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346799,1178,13780,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346800,1178,13135,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346801,1178,13067,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346802,1178,12874,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346803,1178,13125,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346804,1178,12974,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346805,1178,12905,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346806,1178,12904,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346807,1178,12822,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346808,1178,13183,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346809,1178,12997,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346810,1178,13041,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346811,1178,13462,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346812,1178,10122,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346813,1178,13775,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346814,1178,11427,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346815,1178,12305,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346816,1178,10328,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346817,1178,10642,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346818,1178,13044,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346819,1178,12889,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346820,1178,10969,x,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346821,1178,10731,x,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346822,1178,10804,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346823,1178,10861,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346824,1178,12148,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346825,1178,11869,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346826,1178,12152,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346827,1178,10929,x,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346828,1178,12072,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346829,1178,12131,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346830,1178,12739,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346831,1178,11552,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346832,1178,11073,x,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346833,1178,13011,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346834,1178,12527,X,0,01:56,27/03/2024,18,0,0,0,121,0,0,,
346835,1178,12955,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346836,1178,12788,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346837,1178,13056,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346838,1178,12944,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346839,1178,12598,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346840,1178,12613,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346841,1178,12402,X,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346842,1178,12495,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346843,1178,12801,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346844,1178,12990,X,0,01:56,27/03/2024,33,0,0,0,125,0,0,,
346845,1178,10407,x,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346846,1178,10562,x,0,01:56,27/03/2024,06,0,0,0,131,0,0,,
346847,1178,11781,x,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346848,1178,10198,x,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346849,1178,10347,x,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346850,1178,11431,x,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346851,1178,10787,x,0,01:57,27/03/2024,18,0,0,0,121,0,0,,
346852,1178,10172,x,0,01:57,27/03/2024,18,0,0,0,121,0,0,,
346853,1178,10002,x,0,01:57,27/03/2024,18,0,0,0,121,0,0,,
346854,1178,10423,x,0,01:57,27/03/2024,18,0,0,0,121,0,0,,
346855,1178,11231,x,0,01:57,27/03/2024,33,0,0,0,125,0,0,,
346856,1178,12089,X,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346857,1178,11678,x,0,01:57,27/03/2024,33,0,0,0,125,0,0,,
346858,1178,12943,X,0,01:57,27/03/2024,33,0,0,0,125,0,0,,
346859,1178,13061,X,0,01:57,27/03/2024,33,0,0,0,125,0,0,,
346860,1178,12181,X,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346861,1178,12265,X,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
346862,1178,12242,X,0,01:57,27/03/2024,06,0,0,0,131,0,0,,
